map_background = "world/yxys_zerg_001"
units_list = {}
units_list[251] = {4,5048,0,1792,672,0,0}
units_list[252] = {4,5048,0,1696,608,180,0}
units_list[253] = {4,5049,0,1872,624,180,0}
units_list[254] = {4,5049,0,1792,704,180,0}
units_list[255] = {4,5049,0,1872,800,180,0}
units_list[256] = {11,69998,0,1164,804,180,5}
units_list[257] = {11,69998,0,1140,876,180,6}
units_list[258] = {4,5048,0,720,1184,0,0}
units_list[259] = {4,5048,0,1632,976,180,0}
units_list[260] = {4,5048,0,1616,1120,0,0}

units_data = {}
units_data[1] = {
	uniqueID = 10,
	pointType = 0,
}
units_data[2] = {
	uniqueID = 9,
	pointType = 0,
}
units_data[3] = {
	uniqueID = 4,
	pointType = 0,
}
units_data[4] = {
	uniqueID = 3,
	pointType = 1,
	rangeRadius = 70,
	beginWaveDelay = {10000,0,0,0,0,0,},
	unitPerWave = {
		{"1|1|10000|7000|12514*3*1",},
		{"1|1|10000|7000|12514*3*1",},
		{"1|1|10000|7000|12514*3*1",},
		{"1|1|10000|7000|12514*3*1",},
		{"1|1|10000|7000|12514*3*1",},
		{"1|1|10000|7000|12514*3*1",},
	},
}
units_data[5] = {
	uniqueID = 2,
	pointType = 2,
}
units_data[6] = {
	uniqueID = 1,
	totalWave = 6,
	totalLife = 1,
	gold = 1000,
	beginTimeDelayPerWave = {0,40000,40000,40000,40000,40000,},
	beginPointList = {3,11,13,15,17,19,20,},
	pathList = {
		{4,5,6,7,8,9,10,},
		{12,6,5,4,5,6,7,8,9,10,},
		{14,5,4,5,6,7,8,9,10,},
		{16,7,8,9,10,9,8,7,6,5,4,},
		{18,8,9,10,9,8,7,6,5,4,},
	},
	maxHero = 1,
	maxTactics = 1,
	maxTower = 1,
	dropFlag = -1,
	freeBuildTowerMode = 1,
	deathAutoNextWave = 0,
	rebirthOnBirthPoint = 1,
}
units_data[7] = {
	uniqueID = 18,
	pointType = 0,
}
units_data[8] = {
	uniqueID = 17,
	pointType = 1,
	rangeRadius = 70,
	beginWaveDelay = {10000,0,0,0,0,0,},
	unitPerWave = {
		{"-5|3|25000|1500|12500*9",},
		{"-5|3|10000|1500|12501*18",},
		{"-5|3|10000|1500|12502*9",},
		{"-5|3|10000|1500|11256*2","-5|3|10000|1500|12501*12",},
		{"-5|3|10000|800|12500*36",},
		{"-5|3|10000|1500|11256*3",},
	},
}
units_data[9] = {
	uniqueID = 16,
	pointType = 0,
}
units_data[10] = {
	uniqueID = 15,
	pointType = 1,
	rangeRadius = 70,
	beginWaveDelay = {10000,0,0,0,0,0,},
	unitPerWave = {
		{"-4|3|25000|1500|12500*9",},
		{"-4|3|10000|1500|12501*18",},
		{"-4|3|10000|1500|12502*9",},
		{"-4|3|10000|1500|11256*2","-4|3|10000|1500|12501*12",},
		{"-4|3|10000|800|12500*36",},
		{"-4|3|10000|1500|11256*3",},
	},
}
units_data[11] = {
	uniqueID = 8,
	pointType = 0,
}
units_data[12] = {
	uniqueID = 7,
	pointType = 0,
}
units_data[13] = {
	uniqueID = 19,
	pointType = 1,
	rangeRadius = 70,
	unitPerWave = {
		{"0|1|1000|1000|12510*1*21","0|1|1000|500|17018*1","0|1|1000|500|16011*2",},
		{"0|1|10000|3000|16011*1",},
		{"0|1|10000|3000|16011*1","0|1|1000|500|17018*1",},
		{"0|1|1000|1000|16011*1",},
		{"0|1|10000|3000|16011*1","0|1|1000|500|17018*1",},
		{"0|1|1000|1000|16011*1",},
	},
}
units_data[14] = {
	uniqueID = 20,
	pointType = 1,
	rangeRadius = 70,
	unitPerWave = {
		{"0|1|1000|1000|12511*1*21",},
	},
}
units_data[15] = {
	uniqueID = 12,
	pointType = 0,
}
units_data[16] = {
	uniqueID = 11,
	pointType = 1,
	rangeRadius = 70,
	beginWaveDelay = {10000,0,0,0,0,0,},
	unitPerWave = {
		{"-2|3|25000|1500|12500*9",},
		{"-2|3|10000|1500|12501*18",},
		{"-2|3|10000|1500|12502*9",},
		{"-2|3|10000|1500|11256*2","-2|3|10000|1500|12501*12",},
		{"-2|3|10000|800|12500*36",},
		{"-2|3|10000|1500|11256*3","-2|3|10000|1500|12517*1",},
	},
}
units_data[17] = {
	uniqueID = 14,
}
units_data[18] = {
	uniqueID = 13,
}
units_data[19] = {
	uniqueID = 5,
	pointType = 0,
}
units_data[20] = {
	uniqueID = 6,
	pointType = 0,
}

map_area = {}
